order_id,customer_id,product_id,category,price,quantity,order_date,shipping_date,delivery_status,payment_method,device_type,channel,shipping_address,customer_segment,total_amount,order_month,order_year,order_weekday,shipping_delay_days,month_sort,month_name
9567ff73-a4a4-41bb-9fed-6a0d9502dc15,137,393,Home,219.23,1,2024-08-11 14:59:58.897063,2024-08-16 14:59:58.897063,Delivered,Apple Pay,Tablet,Email,"8513 Angela Underpass Suite 338, Marissahaven, Florida 84971",VIP,219.23,2024-08,2024,Sunday,5.0,2024-08,Aug-2024
7b6ed881-b710-4900-8c02-7819551fc62c,1393,802,Electronics,418.4,1,2024-05-12 14:59:58.897063,2024-05-18 14:59:58.897063,Pending,PayPal,Desktop,Organic,"3066 Andrew Freeway Suite 622, Meganville, Ohio 19758",New,418.4,2024-05,2024,Sunday,6.0,2024-05,May-2024
725a3f71-9830-4562-b6cd-69328131717c,1558,602,Books,159.98,3,2025-01-08 14:59:58.897063,2025-01-12 14:59:58.897063,Shipped,Apple Pay,Tablet,Organic,"95489 Alfred Greens Suite 794, New Carrie, Hawaii 67064",Returning,479.93999999999994,2025-01,2025,Wednesday,4.0,2025-01,Jan-2025
a674a55f-bd89-4cef-be75-c8758488239b,131,363,Toys,371.57,1,2025-01-22 14:59:58.897063,2025-01-25 14:59:58.897063,Shipped,PayPal,Tablet,Organic,"27090 Robert Inlet Suite 698, Snydermouth, New Mexico 97156",VIP,371.57,2025-01,2025,Wednesday,3.0,2025-01,Jan-2025
28ecbf48-addb-4b0c-8bd9-54d2bf974164,162,303,Clothing,473.5,1,2025-01-02 14:59:58.897063,2025-01-03 14:59:58.897063,Delivered,PayPal,Desktop,Email,"2912 Peterson Branch, New Ericmouth, Michigan 09868",VIP,473.5,2025-01,2025,Thursday,1.0,2025-01,Jan-2025
cb4e632e-c9b6-4837-8167-9e5e4b7be453,1034,149,Toys,61.45,2,2024-11-24 14:59:58.897063,2024-12-01 14:59:58.897063,Delivered,PayPal,Mobile,Email,"350 Samantha Garden, South Stefanie, Missouri 13697",VIP,122.9,2024-11,2024,Sunday,7.0,2024-11,Nov-2024
a79b1444-80b1-4df6-8735-3db6297f36e4,2228,844,Toys,269.35,1,2025-01-02 14:59:58.897063,2025-01-08 14:59:58.897063,Shipped,Apple Pay,Desktop,Email,"65435 Kimberly Lights, South Denise, Iowa 36981",Returning,269.35,2025-01,2025,Thursday,6.0,2025-01,Jan-2025
a144e526-1daa-45bc-a4da-4b609b68bc5c,2206,726,Clothing,65.37,4,2024-11-22 14:59:58.897063,2024-11-24 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,"48143 Williams Islands, Davidchester, Delaware 69171",Returning,261.48,2024-11,2024,Friday,2.0,2024-11,Nov-2024
90bd5a12-5066-43d0-a611-cd09888b344a,35,216,Clothing,389.63,1,2025-01-09 14:59:58.897063,2025-01-10 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,"73412 Warren Mall, Ryanfort, Wyoming 87746",VIP,389.63,2025-01,2025,Thursday,1.0,2025-01,Jan-2025
b657b348-2072-454c-9d0f-f325469de082,607,276,Beauty,383.1,1,2024-10-10 14:59:58.897063,2024-10-11 14:59:58.897063,Delivered,PayPal,Desktop,Paid Search,"033 Blake Mews Apt. 649, East Ashleeberg, Louisiana 50654",Returning,383.1,2024-10,2024,Thursday,1.0,2024-10,Oct-2024
ed1dafc1-c77b-4a36-a783-5562b2edc9cb,1537,799,Electronics,420.36,2,2024-08-21 14:59:58.897063,2024-08-23 14:59:58.897063,Delivered,Google Pay,Mobile,Email,"6221 Cameron Summit, Port William, Indiana 86620",Returning,840.72,2024-08,2024,Wednesday,2.0,2024-08,Aug-2024
4c9d1672-ddbf-46a6-bc5b-2e4443fbd181,1,552,Beauty,447.34,2,2025-02-04 14:59:58.897063,2025-02-06 14:59:58.897063,Shipped,Debit Card,Mobile,Organic,"9997 Andrew Drive Apt. 542, Port Robin, Oregon 28027",VIP,894.68,2025-02,2025,Tuesday,2.0,2025-02,Feb-2025
5b588380-1743-4cb7-a71f-86fe0c8b4e1d,1441,744,Books,280.43,2,2024-10-29 14:59:58.897063,2024-11-02 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,"1752 Vernon Trace Suite 869, Kimberlystad, Oklahoma 64513",Returning,560.86,2024-10,2024,Tuesday,4.0,2024-10,Oct-2024
4d0fa0c3-9615-4a23-acfd-df6639a00b82,88,157,Clothing,170.8,2,2024-08-08 14:59:58.897063,2024-08-15 14:59:58.897063,Delivered,Apple Pay,Desktop,Paid Search,"847 Arnold Creek, Lake Joshuaside, Alabama 36959",VIP,341.6,2024-08,2024,Thursday,7.0,2024-08,Aug-2024
36d0f0d7-8c55-4138-90a4-25294bf6585e,477,700,Beauty,305.82,1,2024-11-19 14:59:58.897063,2024-11-21 14:59:58.897063,Delivered,PayPal,Desktop,Paid Search,"288 Perry Ways, South Patriciaton, Maine 72875",VIP,305.82,2024-11,2024,Tuesday,2.0,2024-11,Nov-2024
9bcf46ac-db44-412d-bc4a-d0f0bc84ef2d,40,767,Clothing,269.35,3,2025-04-01 14:59:58.897063,2025-04-07 14:59:58.897063,Delivered,Debit Card,Tablet,Paid Search,"264 Kaiser Rapids, North Elizabeth, New Mexico 86845",VIP,808.0500000000001,2025-04,2025,Tuesday,6.0,2025-04,Apr-2025
1e5502ea-8112-4ac1-a2b8-ff93ed3a7f3e,2673,435,Books,365.79,3,2024-04-22 14:59:58.897063,2024-04-27 14:59:58.897063,Returned,Debit Card,Mobile,Paid Search,"71698 Pamela Keys Suite 173, North Alexandra, Colorado 36940",Returning,1097.3700000000001,2024-04,2024,Monday,5.0,2024-04,Apr-2024
80bea988-4346-490f-82dd-dff68b64861c,1227,907,Toys,255.74,2,2025-02-19 14:59:58.897063,2025-02-21 14:59:58.897063,Delivered,PayPal,Desktop,Organic,"674 Griffith Lakes Apt. 395, Steelemouth, Ohio 31688",VIP,511.48,2025-02,2025,Wednesday,2.0,2025-02,Feb-2025
25fcce6c-c4cc-4383-a5ed-a2b22f712e37,31,187,Books,20.16,4,2025-04-18 14:59:58.897063,2025-04-25 14:59:58.897063,Delivered,Apple Pay,Desktop,Email,"32156 Kenneth Center Suite 332, North Ashleyburgh, Pennsylvania 93387",VIP,80.64,2025-04,2025,Friday,7.0,2025-04,Apr-2025
156718fa-0be9-4d5c-835a-a3fd350e2af5,66,483,Clothing,488.11,1,2024-10-25 14:59:58.897063,2024-10-29 14:59:58.897063,Delivered,Apple Pay,Tablet,Social,"5846 Freeman Court, Wagnerborough, Arizona 37813",VIP,488.11,2024-10,2024,Friday,4.0,2024-10,Oct-2024
c44e0795-8398-4704-a3ed-f12c224911e0,1041,692,Home,352.46,1,2024-05-23 14:59:58.897063,2024-05-29 14:59:58.897063,Delivered,Credit Card,Desktop,Organic,"9576 Miller Burg Apt. 822, South Michael, Kansas 84156",VIP,352.46,2024-05,2024,Thursday,6.0,2024-05,May-2024
36037850-04dc-4cba-8147-23d49adb334f,254,72,Books,264.87,3,2024-07-25 14:59:58.897063,2024-08-01 14:59:58.897063,Pending,Debit Card,Tablet,Paid Search,"25487 Emily Manors, Oscarfort, Hawaii 87971",VIP,794.61,2024-07,2024,Thursday,7.0,2024-07,Jul-2024
53e4ee2d-8eda-43cc-833f-5d1e895629a7,67,452,Toys,275.44,3,2024-07-13 14:59:58.897063,2024-07-14 14:59:58.897063,Shipped,Google Pay,Desktop,Social,"8950 Gay Stravenue, South Heidibury, Kansas 29083",VIP,826.3199999999999,2024-07,2024,Saturday,1.0,2024-07,Jul-2024
4fb7c16d-31d6-411b-bdd3-2681f1de4954,913,985,Toys,340.01,1,2025-04-11 14:59:58.897063,2025-04-13 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,"8841 Brenda Roads, West Robert, Georgia 15667",VIP,340.01,2025-04,2025,Friday,2.0,2025-04,Apr-2025
bb597a1e-f124-47cb-b69b-6bf2e72649fd,101,32,Toys,320.62,3,2024-06-09 14:59:58.897063,2024-06-16 14:59:58.897063,Shipped,Credit Card,Mobile,Email,"196 Brown Coves Apt. 628, Davidtown, Indiana 81252",VIP,961.86,2024-06,2024,Sunday,7.0,2024-06,Jun-2024
0889dc43-dda9-4322-9973-48a623cfb677,888,72,Beauty,216.6,1,2024-04-24 14:59:58.897063,2024-04-28 14:59:58.897063,Delivered,Google Pay,Tablet,Email,"6818 Gilbert Row Suite 997, Davetown, West Virginia 78239",VIP,216.6,2024-04,2024,Wednesday,4.0,2024-04,Apr-2024
8ccc7fb1-9dbb-426c-ba4d-e8442418610c,1311,775,Beauty,423.0,2,2024-05-23 14:59:58.897063,2024-05-27 14:59:58.897063,Shipped,Credit Card,Desktop,Email,"6753 Smith Turnpike, Lake Brianna, South Carolina 36311",Returning,846.0,2024-05,2024,Thursday,4.0,2024-05,May-2024
63ec70d4-dd69-425e-a50f-813665754866,1196,440,Beauty,97.06,1,2025-02-15 14:59:58.897063,2025-02-21 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,"72060 Robert Heights Suite 458, North Heidi, Colorado 62421",Returning,97.06,2025-02,2025,Saturday,6.0,2025-02,Feb-2025
13fafd2b-e5f6-4456-8228-89eca651c183,28,706,Home,476.62,4,2024-05-30 14:59:58.897063,2024-06-06 14:59:58.897063,Pending,PayPal,Mobile,Email,"2172 Sanchez Ville Apt. 993, New Tracy, Georgia 80476",VIP,1906.48,2024-05,2024,Thursday,7.0,2024-05,May-2024
77e41583-f896-463d-a82a-d187249a9187,2299,638,Electronics,357.71,1,2025-04-02 14:59:58.897063,2025-04-05 14:59:58.897063,Delivered,Credit Card,Tablet,Paid Search,"30627 Paul Plaza, East Bethtown, Delaware 06215",Returning,357.71,2025-04,2025,Wednesday,3.0,2025-04,Apr-2025
a9de14a6-2428-4dfb-ad48-c756f2549656,2,838,Beauty,336.12,1,2024-08-01 14:59:58.897063,2024-08-02 14:59:58.897063,Delivered,Debit Card,Tablet,Social,"837 Gwendolyn Cape Suite 956, Ortegaview, Delaware 01489",VIP,336.12,2024-08,2024,Thursday,1.0,2024-08,Aug-2024
7c675ad8-6c0e-4057-b6a6-e744bcddc8f2,2412,596,Home,438.55,2,2024-11-21 14:59:58.897063,2024-11-22 14:59:58.897063,Delivered,Google Pay,Desktop,Email,"8936 Michelle Manors, Rodriguezhaven, Massachusetts 86696",Returning,877.1,2024-11,2024,Thursday,1.0,2024-11,Nov-2024
89a713c2-8b85-443e-961c-03318d7efdc7,11,797,Home,385.85,1,2024-07-17 14:59:58.897063,2024-07-23 14:59:58.897063,Delivered,PayPal,Mobile,Paid Search,"12948 Ryan Ramp Apt. 537, New Derekmouth, South Carolina 04982",VIP,385.85,2024-07,2024,Wednesday,6.0,2024-07,Jul-2024
7cf97829-1557-4b08-ae53-58c80dd8cc35,1860,825,Toys,434.15,3,2024-12-15 14:59:58.897063,2024-12-22 14:59:58.897063,Delivered,PayPal,Desktop,Organic,"763 Martinez Ports, South Terrence, New Mexico 49241",VIP,1302.4499999999998,2024-12,2024,Sunday,7.0,2024-12,Dec-2024
3ed4b44e-3b4f-4a77-a763-100ed28e0f3d,1,801,Home,68.04,1,2025-03-06 14:59:58.897063,2025-03-10 14:59:58.897063,Shipped,Apple Pay,Tablet,Organic,"0102 Jose Estates, Clarkport, Nebraska 38364",VIP,68.04,2025-03,2025,Thursday,4.0,2025-03,Mar-2025
ee0f1c4f-3fdf-4cb6-9d70-e2217bfe3f49,2093,10,Toys,262.47,3,2024-08-07 14:59:58.897063,2024-08-11 14:59:58.897063,Delivered,Apple Pay,Desktop,Paid Search,"887 Erika Centers Suite 397, Louisville, Mississippi 19031",Returning,787.4100000000001,2024-08,2024,Wednesday,4.0,2024-08,Aug-2024
a706ecbf-6d5e-4659-876b-112858b24542,2672,998,Home,478.51,4,2025-01-24 14:59:58.897063,2025-01-27 14:59:58.897063,Delivered,Google Pay,Mobile,Email,"85899 Ramirez Summit Apt. 268, West Marymouth, Texas 66093",Returning,1914.04,2025-01,2025,Friday,3.0,2025-01,Jan-2025
f4bb6fb7-a618-407e-b7c2-1927ee3ec518,289,484,Books,46.64,2,2024-11-13 14:59:58.897063,2024-11-17 14:59:58.897063,Delivered,Credit Card,Desktop,Email,"89036 Amber Drive, Seantown, Wyoming 09265",VIP,93.28,2024-11,2024,Wednesday,4.0,2024-11,Nov-2024
e84aad60-7ef4-4c3a-9dc6-c87d654248ab,1906,888,Clothing,235.51,5,2025-02-27 14:59:58.897063,2025-03-06 14:59:58.897063,Shipped,Credit Card,Tablet,Email,"30718 Curtis Stream Suite 103, North Jesse, Washington 69803",Returning,1177.55,2025-02,2025,Thursday,7.0,2025-02,Feb-2025
ef4a19f1-f2eb-49f9-9010-c3e8b446be42,1326,956,Electronics,499.02,2,2025-01-17 14:59:58.897063,2025-01-20 14:59:58.897063,Shipped,PayPal,Desktop,Email,"7059 White Avenue Suite 268, Petersbury, Delaware 14074",VIP,998.04,2025-01,2025,Friday,3.0,2025-01,Jan-2025
b076b23d-605f-4195-b2f5-4fd675794b87,1050,101,Home,318.95,1,2024-06-09 14:59:58.897063,2024-06-12 14:59:58.897063,Delivered,Debit Card,Desktop,Paid Search,"717 Smith Lane, Lake Lisa, North Dakota 89865",Returning,318.95,2024-06,2024,Sunday,3.0,2024-06,Jun-2024
a28416d6-aede-4a62-a33c-5c4f49128ad1,200,686,Clothing,177.8,3,2024-07-23 14:59:58.897063,2024-07-26 14:59:58.897063,Delivered,Google Pay,Mobile,Paid Search,"4921 Shane Pass, Dudleyburgh, Arkansas 80356",VIP,533.4000000000001,2024-07,2024,Tuesday,3.0,2024-07,Jul-2024
53688e90-7cd8-431a-9836-d92b46c736f2,1,95,Home,126.58,3,2025-01-07 14:59:58.897063,2025-01-11 14:59:58.897063,Delivered,PayPal,Desktop,Paid Search,"266 Moore Mills, North Michael, Maine 79523",VIP,379.74,2025-01,2025,Tuesday,4.0,2025-01,Jan-2025
e552d17f-6532-44b4-833c-4f49f814f38a,75,448,Books,312.2,2,2024-07-01 14:59:58.897063,2024-07-07 14:59:58.897063,Delivered,PayPal,Desktop,Social,"62273 Baxter Road, North Grace, Washington 82904",VIP,624.4,2024-07,2024,Monday,6.0,2024-07,Jul-2024
4879fd3b-e0cd-46a6-8361-4597c00ccbc6,1602,932,Electronics,375.98,3,2024-11-28 14:59:58.897063,2024-11-29 14:59:58.897063,Delivered,Apple Pay,Tablet,Organic,"044 Garner Passage Apt. 498, Bakerville, Oklahoma 89638",Returning,1127.94,2024-11,2024,Thursday,1.0,2024-11,Nov-2024
59de5827-5f15-4359-8a06-7b0b236281fb,1326,660,Books,105.82,1,2024-11-07 14:59:58.897063,2024-11-13 14:59:58.897063,Delivered,PayPal,Tablet,Paid Search,"6280 Anthony Skyway Suite 066, East Kyleton, Vermont 36914",VIP,105.82,2024-11,2024,Thursday,6.0,2024-11,Nov-2024
8cf33e7b-8164-48e4-961e-6ba6a8d06a4f,470,187,Beauty,121.88,2,2025-04-11 14:59:58.897063,2025-04-13 14:59:58.897063,Returned,PayPal,Tablet,Organic,"2034 William Loaf Apt. 098, Port Victoria, New Hampshire 71054",Returning,243.76,2025-04,2025,Friday,2.0,2025-04,Apr-2025
74fe4b34-71ac-464d-a51e-2ea661fc23f4,9,146,Toys,456.37,1,2024-11-17 14:59:58.897063,2024-11-18 14:59:58.897063,Shipped,Apple Pay,Mobile,Social,"016 Thompson Unions Apt. 661, Michaeltown, Pennsylvania 50899",VIP,456.37,2024-11,2024,Sunday,1.0,2024-11,Nov-2024
524a1d68-3e32-41c9-b60a-773952da5d82,2011,176,Home,15.33,1,2025-02-12 14:59:58.897063,2025-02-13 14:59:58.897063,Delivered,Credit Card,Mobile,Email,"5484 Michael Tunnel Suite 076, West Brett, West Virginia 44896",New,15.33,2025-02,2025,Wednesday,1.0,2025-02,Feb-2025
d50ae56c-39f3-4fb9-8999-3b650839fcb7,14,231,Home,233.4,1,2024-11-12 14:59:58.897063,2024-11-18 14:59:58.897063,Delivered,Debit Card,Tablet,Email,"7663 Alexander Wells, Francoborough, Wisconsin 21693",VIP,233.4,2024-11,2024,Tuesday,6.0,2024-11,Nov-2024
91f38ff2-4376-4837-9b7c-41f809952219,2256,878,Toys,497.34,1,2025-01-16 14:59:58.897063,2025-01-18 14:59:58.897063,Delivered,Credit Card,Desktop,Organic,"30208 Kurt Coves Suite 389, Woodsland, Utah 00635",Returning,497.34,2025-01,2025,Thursday,2.0,2025-01,Jan-2025
96f3e930-fae3-45bd-998a-7cc4cb7e9a1d,142,609,Home,108.92,4,2024-09-15 14:59:58.897063,2024-09-17 14:59:58.897063,Delivered,Credit Card,Tablet,Social,"14502 Mcdowell Light, Blakeberg, Michigan 97777",VIP,435.68,2024-09,2024,Sunday,2.0,2024-09,Sep-2024
7b79db7b-851c-455c-80b9-53eca206f8db,2943,507,Books,251.36,1,2024-11-15 14:59:58.897063,2024-11-17 14:59:58.897063,Delivered,PayPal,Tablet,Paid Search,"08093 Solis Springs Apt. 112, Williamsborough, New Hampshire 49953",New,251.36,2024-11,2024,Friday,2.0,2024-11,Nov-2024
3f70c5f6-e441-4b4b-be9a-9530c705c2ee,103,627,Beauty,310.81,1,2025-03-05 14:59:58.897063,2025-03-08 14:59:58.897063,Delivered,Debit Card,Tablet,Paid Search,"1189 Justin Cliffs, North Robert, Texas 18028",VIP,310.81,2025-03,2025,Wednesday,3.0,2025-03,Mar-2025
5ac0d73c-7cc1-45c6-ac9c-c7c2333fc3cc,270,446,Electronics,422.73,1,2024-11-16 14:59:58.897063,2024-11-17 14:59:58.897063,Delivered,Google Pay,Tablet,Email,"93513 Tucker Highway, Riverahaven, South Carolina 24071",VIP,422.73,2024-11,2024,Saturday,1.0,2024-11,Nov-2024
87dfbde7-c96f-4ee8-ac74-9db712ff4e0b,1199,476,Home,411.48,1,2024-09-01 14:59:58.897063,2024-09-02 14:59:58.897063,Returned,Apple Pay,Mobile,Paid Search,"316 Oliver Lodge Apt. 826, Antoniomouth, Oklahoma 14629",Returning,411.48,2024-09,2024,Sunday,1.0,2024-09,Sep-2024
2f340a0a-ffb1-42ef-af02-8cbf9ef42737,1368,428,Beauty,200.26,3,2024-04-28 14:59:58.897063,2024-05-02 14:59:58.897063,Delivered,Credit Card,Desktop,Paid Search,"78287 Gregory Stravenue Suite 732, Frederickchester, Alaska 51669",VIP,600.78,2024-04,2024,Sunday,4.0,2024-04,Apr-2024
59498989-c26b-454b-ad83-1332cce05db0,2,445,Books,5.34,2,2024-12-10 14:59:58.897063,2024-12-11 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,"4742 Martin Burgs, Robinsonville, West Virginia 02748",VIP,10.68,2024-12,2024,Tuesday,1.0,2024-12,Dec-2024
c486ff1d-d092-4fe6-8b30-0a1d1a15e1a8,2560,578,Books,111.07,3,2024-08-16 14:59:58.897063,2024-08-21 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,"017 Hobbs Turnpike Suite 495, West Karen, Delaware 71252",Returning,333.21,2024-08,2024,Friday,5.0,2024-08,Aug-2024
d3da38c4-c59b-4c4e-8a61-a1ac207bcf00,312,216,Beauty,251.95,2,2024-09-23 14:59:58.897063,2024-09-28 14:59:58.897063,Delivered,Google Pay,Desktop,Organic,"74873 Hudson Park Apt. 265, Faulknerville, Maryland 99730",VIP,503.9,2024-09,2024,Monday,5.0,2024-09,Sep-2024
9004fe2a-fad5-47c1-9702-5e4560c685b9,1017,118,Toys,204.24,2,2025-03-15 14:59:58.897063,2025-03-18 14:59:58.897063,Delivered,PayPal,Mobile,Organic,"69249 James Ranch Apt. 269, New Brianna, North Dakota 78263",Returning,408.48,2025-03,2025,Saturday,3.0,2025-03,Mar-2025
0cb5b3d4-2f7f-43af-a626-78195ddb9ba1,2194,812,Home,116.99,1,2024-12-26 14:59:58.897063,2024-12-30 14:59:58.897063,Shipped,Google Pay,Desktop,Paid Search,"29870 James Pines, South Kristenburgh, Ohio 16026",Returning,116.99,2024-12,2024,Thursday,4.0,2024-12,Dec-2024
04c4dfe3-dcbf-4745-976d-4b1e906890a5,2450,544,Electronics,355.72,3,2024-07-26 14:59:58.897063,2024-07-30 14:59:58.897063,Delivered,Debit Card,Desktop,Organic,"6592 Ruiz Rest Apt. 265, Pricemouth, Alaska 64332",Returning,1067.16,2024-07,2024,Friday,4.0,2024-07,Jul-2024
3c91a9c6-7ff3-42a1-80e3-539278e26cac,46,857,Beauty,312.72,3,2024-07-24 14:59:58.897063,2024-07-30 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,"4069 Joshua Square Apt. 963, East Kellyshire, Maryland 07896",VIP,938.1600000000001,2024-07,2024,Wednesday,6.0,2024-07,Jul-2024
2a4e4bf5-331b-4ca8-bea4-508c32a23d40,65,374,Home,238.75,2,2024-12-22 14:59:58.897063,2024-12-23 14:59:58.897063,Delivered,Apple Pay,Desktop,Organic,"1837 Brady Path, New Jesseberg, California 65125",VIP,477.5,2024-12,2024,Sunday,1.0,2024-12,Dec-2024
cdef229d-adfb-4eeb-8764-a3d78eab8413,1504,274,Toys,8.31,2,2024-06-04 14:59:58.897063,2024-06-07 14:59:58.897063,Delivered,Debit Card,Mobile,Organic,"1293 Carol Prairie Suite 255, Rachelburgh, Pennsylvania 79375",Returning,16.62,2024-06,2024,Tuesday,3.0,2024-06,Jun-2024
7543a744-46bd-40ea-bf10-d6830cbd277a,1,909,Home,222.5,1,2024-11-15 14:59:58.897063,2024-11-22 14:59:58.897063,Delivered,PayPal,Mobile,Organic,"695 Gonzalez Lights, North Robertbury, New Mexico 14276",VIP,222.5,2024-11,2024,Friday,7.0,2024-11,Nov-2024
1d824dce-e049-4961-9531-11139f7bad37,826,683,Toys,399.83,2,2024-07-30 14:59:58.897063,2024-08-02 14:59:58.897063,Delivered,PayPal,Desktop,Paid Search,"380 Isaiah Route Apt. 481, East Deborahfort, Florida 80792",VIP,799.66,2024-07,2024,Tuesday,3.0,2024-07,Jul-2024
84e0173c-2ab2-4ee7-9b0a-64b23038cb4c,689,458,Beauty,127.43,1,2025-01-04 14:59:58.897063,2025-01-08 14:59:58.897063,Delivered,Google Pay,Tablet,Social,"3700 Vickie Motorway Apt. 972, Gallagherfort, Hawaii 18980",Returning,127.43,2025-01,2025,Saturday,4.0,2025-01,Jan-2025
cafd8b85-bf84-41b3-a5fd-c9ad7055dbc8,772,372,Books,453.63,2,2024-11-29 14:59:58.897063,2024-12-04 14:59:58.897063,Delivered,PayPal,Tablet,Social,"627 Mills Forges, North Cathyport, Minnesota 77044",VIP,907.26,2024-11,2024,Friday,5.0,2024-11,Nov-2024
f950466f-c1fe-41e6-a2dc-e8e7d791c417,649,67,Toys,255.17,1,2024-08-30 14:59:58.897063,2024-09-05 14:59:58.897063,Delivered,Credit Card,Tablet,Paid Search,"9260 Julia Stream, Lake Heatherside, Oregon 60354",VIP,255.17,2024-08,2024,Friday,6.0,2024-08,Aug-2024
ae1af3f5-7a59-465e-bcf7-b687044ba3f9,520,614,Toys,319.43,2,2025-01-24 14:59:58.897063,2025-01-29 14:59:58.897063,Pending,Credit Card,Mobile,Paid Search,"53238 Roberts Isle Suite 536, Jenniferview, Kansas 17207",VIP,638.86,2025-01,2025,Friday,5.0,2025-01,Jan-2025
c50358bf-3c35-461a-9960-6521db56c14b,2722,999,Electronics,254.9,1,2024-05-11 14:59:58.897063,,Pending,Google Pay,Mobile,Social,"6808 Young Street, Lake Edward, New Hampshire 80991",Returning,254.9,2024-05,2024,Saturday,,2024-05,May-2024
a22b46ae-283e-4462-bf94-331f05fa367d,1021,567,Books,326.49,1,2024-12-10 14:59:58.897063,2024-12-13 14:59:58.897063,Delivered,PayPal,Desktop,Email,"36339 Todd Shore, West Christopher, Colorado 30371",VIP,326.49,2024-12,2024,Tuesday,3.0,2024-12,Dec-2024
7f80971a-8072-47b0-826f-a82126db806b,1020,1,Books,247.5,1,2024-10-15 14:59:58.897063,2024-10-20 14:59:58.897063,Delivered,Apple Pay,Desktop,Social,"858 Martin Path Apt. 971, Juliefurt, Nebraska 78174",VIP,247.5,2024-10,2024,Tuesday,5.0,2024-10,Oct-2024
97dbe1a1-45c4-47d5-9fb6-318aed010760,404,83,Toys,489.93,1,2024-09-15 14:59:58.897063,2024-09-18 14:59:58.897063,Returned,Apple Pay,Mobile,Organic,"85369 Rios Causeway Suite 960, Odonnellfurt, California 52802",VIP,489.93,2024-09,2024,Sunday,3.0,2024-09,Sep-2024
ae89cf44-19d8-45c6-9839-64b724980f39,58,768,Books,196.53,4,2024-04-22 14:59:58.897063,2024-04-27 14:59:58.897063,Shipped,Google Pay,Tablet,Paid Search,"0862 Orozco Motorway, West Ryanfort, Idaho 65307",VIP,786.12,2024-04,2024,Monday,5.0,2024-04,Apr-2024
299b9171-bd4d-4630-b971-9fce32d52abf,450,276,Clothing,274.09,1,2025-02-14 14:59:58.897063,2025-02-18 14:59:58.897063,Delivered,Apple Pay,Mobile,Paid Search,"3075 Wesley Overpass, Williamsstad, Maryland 47442",VIP,274.09,2025-02,2025,Friday,4.0,2025-02,Feb-2025
c14ac3ff-8820-49d9-9e79-9f7d26f8c7f4,42,161,Beauty,328.9,1,2024-10-25 14:59:58.897063,2024-10-29 14:59:58.897063,Shipped,Google Pay,Mobile,Email,"699 Walker Pine, West Shannon, Tennessee 60030",VIP,328.9,2024-10,2024,Friday,4.0,2024-10,Oct-2024
71c85192-3942-4561-a2ab-0f778f125c08,2165,707,Home,319.21,3,2024-09-18 14:59:58.897063,2024-09-22 14:59:58.897063,Delivered,Google Pay,Tablet,Paid Search,"734 Smith Dam, Lisaberg, Michigan 85457",Returning,957.6299999999999,2024-09,2024,Wednesday,4.0,2024-09,Sep-2024
b9d80d2d-7c2c-4428-9ffc-21cbac90b926,314,494,Books,270.69,1,2025-03-23 14:59:58.897063,2025-03-27 14:59:58.897063,Pending,Apple Pay,Mobile,Email,"5627 Foster Orchard Apt. 431, West Nicholas, Idaho 96744",VIP,270.69,2025-03,2025,Sunday,4.0,2025-03,Mar-2025
c186e9e9-860f-4bd2-8167-eef30cac1a8d,1630,715,Books,465.41,2,2024-04-30 14:59:58.897063,2024-05-03 14:59:58.897063,Delivered,Debit Card,Tablet,Organic,"382 Mark River Apt. 207, Michaeltown, Texas 06898",Returning,930.82,2024-04,2024,Tuesday,3.0,2024-04,Apr-2024
468993f7-551f-4fae-a1b0-af4aa43ee470,2431,10,Home,303.13,1,2024-12-05 14:59:58.897063,2024-12-07 14:59:58.897063,Shipped,Apple Pay,Desktop,Organic,"915 Hines Port, Crystalmouth, Kansas 08738",New,303.13,2024-12,2024,Thursday,2.0,2024-12,Dec-2024
411ba57f-b35c-4154-ac12-ea9743a3df99,136,166,Beauty,225.16,3,2024-05-12 14:59:58.897063,2024-05-16 14:59:58.897063,Delivered,PayPal,Mobile,Email,"848 Jason Mission Apt. 306, Mirandahaven, Alabama 33103",VIP,675.48,2024-05,2024,Sunday,4.0,2024-05,May-2024
c72554de-9580-4d80-bbd7-c3909a55f33c,493,489,Electronics,86.93,2,2024-08-26 14:59:58.897063,2024-08-27 14:59:58.897063,Delivered,Debit Card,Desktop,Paid Search,"204 Jack Gardens Apt. 041, Lake Robert, Massachusetts 70911",VIP,173.86,2024-08,2024,Monday,1.0,2024-08,Aug-2024
31296871-c7fd-44da-9bea-d09b3a2541cf,1072,96,Home,123.94,2,2024-08-09 14:59:58.897063,2024-08-15 14:59:58.897063,Delivered,Google Pay,Tablet,Email,"3732 Lauren Views Suite 903, Kellerchester, West Virginia 78095",VIP,247.88,2024-08,2024,Friday,6.0,2024-08,Aug-2024
